Cod_setor;Situacao_setor;V001;V002;V003
355030834000132;1;84;0;0
355030834000133;1;25;0;1
355030834000134;1;127;0;0
355030834000135;1;152;0;0
355030834000136;1;174;0;0
355030834000137;1;113;0;0
355030834000138;1;146;0;0
355030834000139;1;175;0;1
355030834000140;1;83;0;0
355030834000141;1;92;0;0
355030834000142;1;20;0;0
355030834000143;1;53;0;0
355030834000144;1;171;0;0
355030834000145;1;85;0;0
355030834000146;1;16;0;0
355030834000147;1;52;0;0
355030834000148;1;94;0;0
355030834000149;1;17;0;0
355030834000150;1;65;0;0
355030834000151;1;22;0;1
355030834000152;1;84;0;0
355030834000155;1;38;0;0
355030834000156;1;2;X;X
355030834000157;1;63;0;0
355030834000158;1;57;0;0
355030834000159;1;131;0;0
355030834000160;1;42;0;0
355030834000161;1;48;0;0
355030834000162;1;145;0;0
355030834000163;1;99;0;0
355030834000164;1;100;0;0
355030834000165;1;122;1;0
355030834000166;1;191;0;0
355030834000167;1;147;1;0
355030835000001;1;26;0;0
355030835000002;1;46;1;0
355030835000003;1;16;0;0
355030835000004;1;30;0;0
355030835000005;1;21;0;0
355030835000006;1;22;0;0
355030835000007;1;21;0;0
355030835000008;1;7;0;0
355030835000009;1;39;0;0
355030835000010;1;20;0;0
355030835000011;1;23;0;0
355030835000012;1;12;0;0
355030835000013;1;41;0;0
355030835000014;1;80;0;0
355030835000015;1;50;0;0
355030835000016;1;90;0;0
355030835000017;1;34;0;0
355030835000018;1;30;0;0
355030835000019;1;12;0;0
355030835000020;1;16;0;0
355030835000021;1;10;0;0
355030835000022;1;64;0;0
355030835000023;1;16;0;0
355030835000024;1;27;0;0
355030835000025;1;34;0;0
355030835000026;1;8;0;0
355030835000027;1;35;0;0
355030835000028;1;44;0;0
355030835000029;1;32;0;0
355030835000030;1;33;0;0
355030835000031;1;64;0;0
355030835000032;1;48;0;0
355030835000033;1;43;0;0
355030835000034;1;6;0;0
355030835000035;1;75;0;0
355030835000036;1;80;0;0
355030835000037;1;117;0;0
355030835000038;1;0;X;X
355030835000039;1;15;0;0
355030835000040;1;17;0;0
355030835000041;1;57;0;0
355030835000042;1;42;0;0
355030835000043;1;12;0;0
355030835000044;1;25;0;0
355030835000045;1;39;0;0
355030835000046;1;9;0;0
355030835000047;1;68;0;0
355030835000048;1;62;0;0
355030835000049;1;38;0;0
355030835000050;1;70;0;0
355030835000051;1;54;0;0
355030835000052;1;52;0;0
355030835000053;1;101;0;0
355030835000054;1;27;0;0
355030835000055;1;21;0;0
355030835000056;1;14;0;0
355030835000057;1;134;0;0
355030835000058;1;68;0;0
355030835000059;1;38;0;0
355030835000060;1;51;0;0
355030835000061;1;38;0;0
355030835000062;1;6;0;0
355030835000063;1;22;0;1
355030835000064;1;5;0;0
355030835000065;1;28;0;0
355030835000066;1;19;0;0
355030835000067;1;26;1;0
355030835000068;1;59;0;0
355030835000069;1;46;0;0
355030835000070;1;45;0;1
355030835000071;1;61;0;0
355030835000072;1;66;1;0
355030835000073;1;53;0;0
355030835000074;1;105;4;0
355030835000075;1;46;0;0
355030835000076;1;78;0;0
355030835000077;1;41;0;0
355030835000078;1;29;0;0
355030835000079;1;21;0;0
355030835000080;1;29;0;0
355030835000081;1;18;0;0
355030835000082;1;27;0;0
355030835000083;1;20;0;0
355030835000084;1;13;0;0
355030835000085;1;30;0;0
355030835000086;1;30;0;0
355030835000087;1;30;0;0
355030835000088;1;17;0;0
355030835000089;1;48;0;0
355030835000090;1;43;0;0
355030835000091;1;38;0;0
355030835000092;1;67;0;0
355030835000093;1;40;0;0
355030835000094;1;69;0;0
355030835000095;1;43;0;0
355030835000096;1;75;0;0
355030835000097;1;36;0;0
355030835000098;1;46;0;0
355030835000099;1;37;0;0
355030835000100;1;38;0;0
355030835000101;1;63;0;0
355030835000102;1;26;0;0
355030835000103;1;7;0;0
355030835000104;1;19;0;0
355030835000105;1;18;0;0
355030835000106;1;31;0;0
355030835000107;1;14;0;0
355030835000108;1;15;0;0
355030835000109;1;14;0;0
355030835000110;1;24;0;0
355030835000111;1;11;0;0
355030835000112;1;239;0;0
355030835000113;1;21;0;0
355030835000114;1;45;0;0
355030835000115;1;64;0;0
355030835000116;1;59;0;0
355030835000117;1;37;0;0
355030835000118;1;107;0;0
355030835000119;1;54;1;2
355030835000120;1;32;0;0
355030835000121;1;22;0;0
355030835000122;1;28;0;0
355030835000123;1;43;0;0
355030835000124;1;37;0;0
355030835000125;1;42;0;0
355030835000126;1;13;0;0
355030835000127;1;81;0;0
355030835000128;1;60;0;0
355030835000129;1;124;0;0
355030835000130;1;24;0;0
355030835000131;1;32;0;0
355030835000132;1;23;0;0
355030835000133;1;36;0;0
355030835000134;1;66;0;0
355030835000135;1;50;0;0
355030835000136;1;60;0;0
355030835000137;1;18;0;0
355030835000138;1;41;0;0
355030835000139;1;25;0;0
355030835000140;1;24;0;0
355030835000141;1;24;0;0
355030835000142;1;38;0;0
355030835000143;1;55;0;0
355030835000144;1;47;0;0
355030835000145;1;80;0;0
355030835000146;1;37;0;0
355030835000147;1;49;0;0
355030835000148;1;42;0;0
355030835000149;1;62;0;0
355030835000150;1;39;0;0
355030835000151;1;66;0;0
355030835000152;1;38;0;0
355030835000153;1;48;0;0
355030835000154;1;44;0;0
355030835000155;1;36;0;0
355030835000156;1;73;0;0
355030835000157;1;20;0;0
355030835000158;1;1;X;X
355030835000160;1;31;0;0
355030835000161;1;34;0;0
355030835000162;1;36;0;0
355030835000163;1;13;0;0
355030835000164;1;14;0;0
355030835000165;1;23;0;0
355030835000166;1;42;0;0
355030835000167;1;16;0;0
355030835000168;1;26;0;0
355030835000169;1;30;0;0
355030835000170;1;43;0;0
355030835000171;1;10;0;0
355030835000172;1;56;0;0
355030835000173;1;14;0;0
355030835000174;1;2;0;0
355030835000175;1;25;0;0
355030835000176;1;29;0;0
355030835000177;1;26;0;0
355030835000178;1;41;0;0
355030835000179;1;47;0;0
355030835000180;1;10;0;0
355030835000181;1;81;0;0
355030835000182;1;27;0;0
355030835000183;1;51;0;0
355030835000184;1;18;0;0
355030835000185;1;22;0;0
355030835000186;1;27;0;0
355030835000187;1;51;0;0
355030835000188;1;42;0;0
355030835000189;1;38;0;0
355030835000190;1;39;0;0
355030835000191;1;24;0;0
355030835000192;1;24;0;0
355030835000193;1;15;0;0
355030835000194;1;0;0;0
355030835000195;1;0;0;0
355030835000196;1;100;0;0
355030835000197;1;74;1;0
355030835000198;1;18;0;0
355030835000199;1;47;0;0
355030835000200;1;16;0;0
355030835000201;1;6;0;0
355030835000202;1;35;0;0
355030835000203;1;21;0;0
355030835000204;1;78;0;0
355030835000205;1;26;0;0
355030835000206;1;56;0;0
355030835000207;1;5;0;0
355030835000208;1;20;0;0
355030836000001;1;89;0;0
355030836000002;1;85;0;0
355030836000003;1;103;0;0
355030836000004;1;103;0;0
355030836000005;1;128;0;0
355030836000006;1;143;0;0
355030836000007;1;117;0;0
355030836000008;1;104;0;0
355030836000009;1;173;0;0
355030836000010;1;154;0;0
355030836000011;1;128;0;0
355030836000012;1;87;0;0
355030836000013;1;123;1;0
355030836000014;1;166;0;0
355030836000015;1;105;0;0
355030836000016;1;257;0;8
355030836000017;1;30;0;0
355030836000018;1;135;0;0
355030836000019;1;127;0;0
355030836000020;1;129;0;0
355030836000021;1;137;0;0
355030836000022;1;87;0;0
355030836000023;1;94;0;0
355030836000024;1;71;0;0
355030836000025;1;60;0;0
355030836000026;1;166;0;0
355030836000027;1;122;0;0
355030836000028;1;163;0;0
355030836000029;1;107;0;0
355030836000030;1;89;0;0
355030836000031;1;245;0;0
355030836000032;1;122;0;0
355030836000033;1;94;0;0
355030836000034;1;90;0;0
355030836000035;1;94;0;2
355030836000036;1;69;0;0
355030836000037;1;73;0;0
355030836000038;1;157;0;0
355030836000039;1;126;1;0
355030836000040;1;73;0;0
355030836000041;1;123;0;0
355030836000042;1;122;0;0
355030836000043;1;133;0;0
355030836000044;1;105;0;0
355030836000045;1;93;0;0
355030836000046;1;173;0;0
355030836000047;1;146;0;0
355030836000048;1;121;0;0
355030836000049;1;149;0;0
355030836000050;1;98;0;0
355030836000051;1;98;0;0
355030836000052;1;151;0;0
355030836000053;1;71;0;0
355030836000054;1;139;0;0
355030836000055;1;151;0;0
355030836000056;1;66;0;0
355030836000057;1;109;0;0
355030836000058;1;141;0;0
355030836000059;1;169;0;0
355030836000060;1;36;0;0
355030836000061;1;104;0;0
355030836000062;1;39;0;0
355030836000063;1;65;0;0
355030836000064;1;82;0;0
355030836000065;1;82;0;0
355030836000066;1;70;0;0
355030836000067;1;64;0;0
355030836000068;1;44;0;0
355030836000069;1;305;1;0
355030836000070;1;51;0;0
355030836000071;1;141;0;0
355030836000072;1;47;0;0
355030836000073;1;57;0;0
355030836000074;1;182;0;0
355030836000075;1;140;0;0
355030836000076;1;132;0;0
355030836000077;1;221;1;0
355030836000078;1;84;0;2
355030836000079;1;149;0;0
355030836000080;1;157;0;0
355030836000081;1;160;0;0
355030836000082;1;136;0;0
355030836000083;1;110;0;0
355030836000084;1;70;0;0
355030836000085;1;89;0;0
355030836000086;1;58;0;0
355030836000087;1;60;0;1
355030836000088;1;48;0;0
355030836000089;1;83;0;0
355030836000090;1;250;0;0
355030836000091;1;97;0;0
355030836000092;1;147;1;3
355030836000093;1;176;0;0
355030836000094;1;170;0;0
355030836000095;1;207;0;0
355030836000096;1;172;0;0
355030836000097;1;81;0;0
355030836000098;1;58;0;0
355030836000099;1;71;0;0
355030836000100;1;129;0;0
355030836000101;1;71;0;0
355030836000102;1;85;1;0
355030836000103;1;38;0;0
355030836000104;1;70;0;0
355030836000105;1;54;0;0
355030836000106;1;121;0;0
355030836000107;1;77;0;0
355030836000108;1;139;0;0
355030836000109;1;56;0;0
355030836000110;1;115;0;0
355030836000111;1;107;0;0
355030836000112;1;100;0;0
355030836000113;1;74;0;0
355030836000114;1;161;2;0
355030836000115;1;72;0;0
355030836000116;1;88;0;0
355030836000117;1;138;0;0
355030836000118;1;51;0;0
355030836000119;1;126;0;0
355030836000120;1;200;0;0
355030836000121;1;149;0;0
355030836000122;1;154;0;0
355030836000123;1;144;0;0
355030836000124;1;119;0;0
355030836000125;1;204;0;0
355030836000126;1;176;0;0
355030836000127;1;158;0;0
355030836000128;1;100;0;0
355030836000129;1;144;0;0
355030836000130;1;75;0;0
355030836000131;1;42;0;0
355030836000132;1;182;0;0
355030836000133;1;151;0;0
355030836000134;1;140;0;8
355030836000135;1;126;0;0
355030836000136;1;100;0;6
355030836000137;1;115;0;2
355030836000138;1;137;0;1
355030836000139;1;85;0;0
355030836000140;1;103;0;0
355030836000141;1;144;0;0
355030836000142;1;115;0;0
355030836000143;1;128;0;0
355030836000144;1;120;0;0
355030836000145;1;63;0;0
355030836000146;1;125;0;0
355030836000147;1;77;1;0
355030836000148;1;164;0;0
355030836000149;1;74;0;0
355030836000150;1;72;0;0
355030836000151;1;55;0;1
355030836000152;1;65;0;0
355030836000153;1;75;0;0
355030836000154;1;59;0;0
355030836000155;1;35;0;0
355030836000156;1;92;0;0
355030836000157;1;46;0;0
355030836000158;1;74;0;0
355030836000159;1;146;0;0
355030836000160;1;102;0;0
355030836000161;1;94;0;0
355030836000162;1;81;0;0
355030836000163;1;123;0;0
355030836000164;1;142;0;0
355030836000165;1;90;0;0
355030836000166;1;68;0;0
355030836000167;1;81;0;0
355030836000168;1;122;0;0
355030836000169;1;120;0;0
355030836000170;1;10;0;0
355030836000171;1;142;0;0
355030836000172;1;186;0;0
355030836000173;1;82;0;0
355030836000174;1;141;0;0
355030836000175;1;189;0;0
355030836000176;1;134;2;0
355030836000177;1;239;0;0
355030836000178;1;136;0;0
355030836000179;1;91;0;0
355030836000180;1;149;0;0
355030836000181;1;114;0;0
355030836000182;1;125;0;0
355030836000183;1;216;1;0
355030836000184;1;100;0;0
355030836000185;1;113;0;0
355030836000186;1;118;0;0
355030836000187;1;96;0;0
355030836000188;1;222;0;0
355030836000189;1;178;0;0
355030836000190;1;134;0;0
355030836000191;1;79;1;1
355030836000192;1;149;0;0
355030836000193;1;66;0;0
355030836000194;1;72;0;0
355030836000195;1;99;0;0
355030836000196;1;76;0;0
355030836000197;1;57;0;0
355030836000198;1;104;0;0
355030836000199;1;133;0;0
355030836000200;1;118;0;0
355030836000201;1;258;0;0
355030836000202;1;118;0;0
355030836000203;1;84;0;0
355030836000204;1;130;0;0
355030836000205;1;146;0;0
355030836000206;1;113;0;0
355030836000207;1;61;0;0
355030836000208;1;96;0;0
355030836000209;1;82;0;0
355030836000210;1;113;0;0
355030836000211;1;140;0;0
355030836000212;1;132;0;0
355030836000213;1;84;0;0
355030836000214;1;156;0;0
355030836000215;1;144;0;0
355030836000216;1;172;0;0
355030836000217;1;151;0;0
355030836000218;1;160;1;0
355030836000219;1;56;0;0
355030836000220;1;123;0;0
355030836000221;1;171;0;1
355030836000222;1;164;0;0
355030836000223;1;111;0;0
355030836000224;1;147;0;0
355030836000225;1;266;1;0
355030836000226;1;87;0;0
355030836000227;1;100;1;1
355030836000228;1;141;0;0
355030836000229;1;55;0;0
355030836000230;1;56;0;0
355030836000231;1;94;1;0
355030836000232;1;50;0;0
355030836000233;1;94;0;0
355030836000234;1;142;0;0
355030836000235;1;72;0;0
355030836000236;1;141;0;0
355030836000237;1;100;0;0
355030836000238;1;78;0;0
355030836000239;1;161;0;0
355030836000240;1;85;0;0
355030836000241;1;120;0;0
355030836000242;1;97;0;0
355030836000243;1;175;0;0
355030836000244;1;188;0;0
355030836000245;1;93;0;0
355030836000246;1;127;0;0
355030836000247;1;139;2;0
355030836000248;1;128;0;0
355030836000249;1;104;0;1
355030836000250;1;179;0;0
355030836000251;1;83;0;0
355030836000252;1;117;0;0
355030836000253;1;130;0;0
355030836000254;1;81;0;0
355030836000255;1;38;0;0
355030836000256;1;50;0;0
355030836000257;1;88;0;0
355030836000258;1;153;0;0
355030836000259;1;131;0;0
355030836000260;1;91;0;0
355030836000261;1;110;0;0
355030836000262;1;109;0;0
355030836000263;1;37;0;0
355030836000264;1;78;0;0
355030836000265;1;99;0;0
355030836000266;1;109;0;0
355030836000267;1;70;0;0
355030836000268;1;88;1;0
355030836000269;1;112;0;0
355030836000270;1;54;0;0
355030836000271;1;141;0;0
355030836000272;1;99;0;0
355030836000273;1;96;0;0
355030836000274;1;222;0;0
355030836000275;1;173;0;0
355030836000276;1;54;0;0
355030836000277;1;40;0;0
355030836000278;1;99;0;1
355030836000279;1;213;0;0
355030836000280;1;72;0;0
355030836000281;1;30;0;0
355030836000282;1;97;0;0
355030836000283;1;195;0;0
355030836000284;1;130;0;0
355030836000285;1;110;0;0
355030836000286;1;73;0;0
355030836000287;1;62;0;0
355030836000288;1;144;0;0
355030836000289;1;72;0;0
355030836000290;1;76;0;0
355030836000291;1;67;0;0
355030836000292;1;88;0;0
355030836000293;1;99;0;0
355030836000294;1;80;0;0
355030836000295;1;129;0;0
355030836000296;1;61;0;0
355030836000297;1;198;1;0
355030836000298;1;130;0;2
355030836000299;1;50;0;0
355030836000300;1;69;0;0
355030836000301;1;84;0;0
355030836000302;1;82;0;0
355030836000303;1;149;0;0
355030836000304;1;137;0;0
355030836000305;1;70;0;0
355030836000306;1;133;0;0
355030836000307;1;123;0;0
355030836000308;1;114;0;0
355030836000309;1;44;1;0
355030836000310;1;68;0;0
355030836000311;1;181;1;0
355030836000312;1;65;0;0
355030836000313;1;69;0;0
355030836000314;1;207;0;0
355030836000315;1;102;0;0
355030836000316;1;108;0;0
355030836000317;1;100;0;0
355030836000318;1;55;0;0
355030836000319;1;186;1;0
355030836000320;1;161;0;10
355030836000321;1;109;0;2
355030836000322;1;175;0;1
355030836000323;1;152;0;0
355030836000324;1;157;0;0
355030836000325;1;194;0;0
355030836000326;1;90;0;0
355030836000327;1;68;0;0
355030836000328;1;138;0;0
355030836000329;1;111;0;0
355030836000330;1;191;0;0
355030836000332;1;139;0;0
355030836000333;1;91;0;0
355030836000334;1;116;1;0
355030836000335;1;239;0;0
355030836000336;1;156;0;0
355030836000337;1;33;0;0
355030836000338;1;117;0;0
355030836000339;1;256;0;0
355030836000341;1;18;0;0
355030836000342;1;12;0;0
355030836000343;1;98;0;0
355030836000344;1;61;0;0
355030836000345;1;45;0;0
355030836000346;1;104;0;0
355030836000347;1;29;0;0
355030836000348;1;13;0;0
355030836000349;1;2;0;0
355030836000350;1;54;0;0
355030836000351;1;28;0;0
355030836000352;1;10;0;0
355030836000353;1;81;0;0
355030836000354;1;33;0;0
355030836000355;1;76;0;0
355030837000001;1;127;0;0
355030837000002;1;95;0;0
355030837000003;1;96;0;0
355030837000004;1;58;0;0
355030837000005;1;108;0;0
355030837000006;1;55;0;0
355030837000007;1;42;0;0
355030837000008;1;82;0;0
355030837000009;1;97;0;0
355030837000010;1;89;0;0
355030837000011;1;100;1;0
355030837000012;1;127;0;0
355030837000013;1;126;0;0
355030837000014;1;109;2;2
355030837000015;1;56;0;1
355030837000016;1;113;0;0
355030837000017;1;123;0;0
355030837000018;1;66;0;0
355030837000019;1;50;2;0
355030837000020;1;106;0;0
355030837000021;1;80;0;0
355030837000022;1;74;0;0
355030837000023;1;103;0;0
355030837000024;1;65;0;0
355030837000025;1;161;0;0
355030837000026;1;131;0;0
355030837000027;1;134;0;0
355030837000028;1;90;0;0
355030837000029;1;100;0;0
355030837000030;1;263;0;0
355030837000031;1;219;0;0
355030837000032;1;2;0;0
355030837000033;1;118;0;0
355030837000034;1;4;0;0
355030837000035;1;152;0;0
355030837000036;1;51;0;0
355030837000037;1;133;0;0
355030837000038;1;93;0;0
355030837000039;1;85;0;0
355030837000040;1;218;0;0
355030837000041;1;172;0;1
355030837000042;1;65;0;0
355030837000043;1;76;0;0
355030837000044;1;75;0;3
355030837000045;1;33;0;0
355030837000046;1;101;0;0
355030837000047;1;64;0;0
355030837000048;1;217;0;1
355030837000049;1;107;0;0
355030837000050;1;332;0;1
355030837000051;1;76;0;0
355030837000052;1;49;0;0
355030837000053;1;115;0;0
355030837000054;1;156;0;0
355030837000055;1;180;0;0
355030837000056;1;225;0;0
355030837000057;1;242;0;0
355030837000058;1;182;0;0
355030837000059;1;243;0;0
355030837000060;1;193;0;0
355030837000061;1;328;0;0
355030837000062;1;187;0;0
355030837000063;1;237;0;0
355030837000064;1;187;0;0
355030837000065;1;84;0;0
355030837000066;1;130;0;0
355030837000067;1;158;0;0
355030837000068;1;133;0;1
355030837000069;1;47;0;0
355030837000070;1;86;0;0
355030837000071;1;208;0;0
355030837000072;1;158;0;0
355030837000073;1;73;0;0
355030837000074;1;57;0;0
355030837000075;1;76;0;0
355030837000076;1;135;1;0
355030837000077;1;90;0;0
355030837000078;1;91;0;0
355030837000079;1;89;0;0
355030837000080;1;96;0;0
355030837000081;1;150;0;0
355030837000082;1;55;0;3
355030837000083;1;80;0;0
355030837000084;1;144;0;0
355030837000085;1;97;0;0
355030837000086;1;208;0;0
355030837000087;1;80;0;0
355030837000088;1;117;0;0
355030837000089;1;126;0;1
355030837000090;1;144;0;0
355030837000091;1;161;0;0
355030837000092;1;84;0;0
355030837000093;1;108;0;0
355030837000094;1;74;0;0
355030837000095;1;134;0;0
355030837000096;1;113;1;0
355030837000097;1;38;0;0
355030837000098;1;107;0;0
355030837000099;1;79;0;0
355030837000100;1;188;1;0
355030837000101;1;187;0;0
355030837000102;1;175;0;0
355030837000103;1;142;1;0
355030837000104;1;108;0;0
355030837000105;1;131;0;0
355030837000106;1;141;0;0
355030837000107;1;125;0;0
355030837000108;1;175;0;0
355030837000109;1;179;0;0
355030837000110;1;133;0;0
355030837000111;1;159;0;0
355030837000112;1;147;0;1
355030837000113;1;1;X;X
355030837000114;1;307;0;0
355030837000115;1;171;0;0
355030837000116;1;206;0;0
355030837000117;1;91;0;0
355030837000118;1;139;0;0
355030837000119;1;67;0;4
355030837000120;1;145;0;0
