Cod_setor,Situacao_setor,V002,V004,Target_2_10_salarios_per_capita
355030886000048,1,482031,0,59
355030886000049,1,683035,0,82
355030886000050,1,915463,0,110
355030886000051,1,804209,0,88
355030886000052,1,562813,0,65
355030886000053,1,623033,0,74
355030886000054,1,1929727,0,253
355030886000055,1,1113086,0,129
355030886000056,1,625259,0,63
355030886000057,1,343451,0,24
355030886000058,1,544204,0,56
355030886000059,1,533455,0,46
355030886000060,1,911933,0,118
355030886000061,1,1078802,0,139
355030886000062,1,51141,0,9
355030886000063,1,807416,0,74
355030886000064,1,818411,0,97
355030886000065,1,765556,0,85
355030886000066,1,2011705,800,228
355030886000067,1,1409246,0,207
355030886000068,1,2320106,0,349
355030886000069,1,2746700,0,232
355030886000070,1,868585,0,111
355030886000071,1,1454993,0,216
355030886000072,1,650966,0,94
355030886000073,1,668024,0,89
355030886000074,1,273165,0,38
355030886000075,1,505522,0,41
355030886000076,1,620705,0,52
355030886000077,1,999955,0,98
355030886000078,1,1221243,0,145
355030886000079,1,615395,0,75
355030886000080,1,421921,0,61
355030886000081,1,74892,0,3
355030887000001,1,586585,0,53
355030887000002,1,447403,0,38
355030887000003,1,294210,0,25
355030887000004,1,274581,0,14
355030887000005,1,381992,0,31
355030887000006,1,444626,0,32
355030887000007,1,655466,0,65
355030887000008,1,645578,2230,63
355030887000009,1,410496,0,36
355030887000010,1,442793,0,45
355030887000011,1,700674,0,83
355030887000012,1,409536,0,37
355030887000013,1,639247,0,58
355030887000014,1,658269,0,65
355030887000015,1,407295,0,26
355030887000016,1,337083,0,24
355030887000017,1,313073,0,22
355030887000018,1,328011,0,16
355030887000019,1,420444,0,24
355030887000020,1,497300,0,23
355030887000021,1,303625,0,18
355030887000022,1,343676,0,28
355030887000023,1,276165,0,14
355030887000024,1,407717,0,23
355030887000025,1,517411,0,41
355030887000026,1,187017,0,5
355030887000027,1,310230,0,29
355030887000028,1,318658,0,31
355030887000029,1,332779,0,15
355030887000030,1,461422,0,42
355030887000031,1,416668,0,29
355030887000032,1,633083,0,51
355030887000033,1,531790,0,48
355030887000034,1,533863,0,61
355030887000035,1,430299,0,49
355030887000036,1,272092,0,21
355030887000037,1,475470,0,56
355030887000038,1,161613,0,18
355030887000039,1,472820,0,56
355030887000040,1,330207,0,35
355030887000041,1,292921,0,32
355030887000042,1,169824,0,11
355030887000043,1,193363,0,11
355030887000044,1,345244,0,21
355030887000045,1,391940,0,21
355030887000046,1,323554,0,13
355030887000047,1,325147,0,20
355030887000048,1,479824,0,24
355030887000049,1,333085,0,22
355030887000050,1,506040,0,24
355030887000051,1,423601,0,15
355030887000052,1,439810,0,21
355030887000053,1,373391,0,10
355030887000054,1,178336,0,4
355030887000055,1,455700,0,38
355030887000056,1,285205,0,20
355030887000057,1,307328,0,20
355030887000058,1,640142,0,60
355030887000059,1,161150,0,8
355030887000060,1,228304,0,7
355030887000061,1,631524,0,67
355030887000062,1,308901,0,10
355030887000063,1,338626,0,30
355030887000064,1,371105,0,23
355030887000065,1,364717,0,10
355030887000066,1,241586,0,11
355030887000067,1,422820,0,21
355030887000068,1,99424,0,3
355030887000069,1,271420,0,33
355030887000070,1,704692,0,51
355030887000071,1,453400,0,41
355030887000072,1,323003,0,22
355030887000073,1,252787,0,16
355030887000074,1,73168,0,1
355030887000075,1,137323,0,2
355030887000076,1,327960,0,8
355030887000077,1,286180,0,20
355030887000078,1,374232,0,32
355030887000079,1,397334,0,23
355030887000080,1,230768,0,10
355030887000081,1,387351,510,21
355030887000082,1,339397,0,18
355030887000083,1,234443,0,4
355030887000084,1,180817,0,14
355030887000085,1,440738,0,28
355030887000086,1,418912,0,25
355030887000087,1,571554,0,56
355030887000088,1,495317,0,53
355030887000089,1,611055,0,51
355030887000091,1,X,X,0
355030887000092,1,126818,0,6
355030887000093,1,286472,0,9
355030887000094,1,253973,0,14
355030887000095,1,239015,0,3
355030887000096,1,426201,0,36
355030887000097,1,190380,0,6
355030887000098,1,368845,0,20
355030887000099,1,666453,0,60
355030887000100,1,322806,0,11
355030887000101,1,134760,500,2
355030887000102,1,484262,0,36
355030887000103,1,227821,0,15
355030887000104,1,421794,0,35
355030887000105,1,634702,0,93
355030887000106,1,515652,0,67
355030887000107,1,1034970,0,162
355030887000108,1,228633,0,18
355030887000109,1,559487,0,55
355030887000110,1,402169,0,32
355030887000111,1,274613,0,15
355030887000112,1,339810,0,25
355030887000113,1,342650,0,28
355030887000114,1,350776,0,20
355030887000115,1,319119,0,27
355030887000116,1,240451,0,10
355030887000117,1,312984,0,15
355030887000118,1,489511,0,47
355030887000119,1,509097,0,53
355030887000120,1,459287,0,50
355030887000121,1,40147,0,1
355030887000122,1,650351,0,87
355030887000123,1,480252,0,35
355030887000124,1,544367,0,53
355030887000125,1,397108,0,14
355030887000126,1,494256,0,10
355030887000127,1,317458,0,13
355030887000128,1,327245,0,15
355030887000129,1,359507,0,9
355030887000130,1,243110,0,4
355030887000131,1,700328,0,64
355030887000132,1,430939,1000,20
355030887000133,1,285203,0,19
355030887000134,1,311036,0,15
355030887000135,1,226944,0,4
355030887000136,1,318520,0,8
355030887000137,1,133866,0,5
355030887000138,1,130867,0,2
355030887000139,1,197984,0,4
355030887000140,1,224686,0,5
355030887000141,1,98050,0,5
355030887000142,1,201670,0,10
355030887000143,1,202115,0,10
355030887000144,1,100284,0,1
355030887000145,1,381264,0,14
355030887000146,1,412371,0,26
355030887000147,1,676879,0,30
355030887000148,1,327941,0,34
355030887000149,1,513428,0,60
355030887000150,1,292552,0,20
355030887000151,1,375183,0,12
355030887000152,1,180651,0,8
355030887000153,1,479272,0,18
355030887000154,1,148737,450,9
355030887000155,1,202314,0,6
355030887000156,1,186868,0,6
355030887000157,1,527559,0,37
355030887000158,1,382345,0,4
355030887000159,1,324668,0,9
355030887000162,1,273436,0,7
355030887000163,1,255092,0,6
355030887000164,1,455431,0,17
355030887000165,1,314795,0,12
355030887000166,1,95455,0,2
355030887000167,1,119069,0,6
355030887000168,1,236997,0,5
355030887000169,1,98684,0,2
355030887000170,1,211366,0,10
355030887000171,1,257525,0,6
355030887000172,1,259842,0,11
355030887000173,1,250463,0,4
355030887000174,1,214781,0,6
355030887000175,1,112726,0,3
355030887000176,1,207065,0,11
355030887000177,1,154707,0,3
355030887000178,1,123809,0,6
355030887000179,1,181327,0,5
355030887000180,1,253379,0,5
355030887000181,1,186110,0,6
355030887000182,1,211149,0,6
355030887000183,1,324048,0,3
355030887000184,1,70460,0,4
355030887000185,1,298557,0,13
355030887000186,1,719138,0,105
355030887000187,1,394356,0,41
355030887000188,1,158778,0,11
355030887000189,1,323120,0,28
355030887000190,1,308872,0,16
355030887000191,1,351049,0,39
355030887000192,1,520966,1300,53
355030887000193,1,306002,0,31
355030887000194,1,122980,0,12
355030887000195,1,404828,0,35
355030887000196,1,322700,0,33
355030887000197,1,282892,0,23
355030887000198,1,550141,0,56
355030887000199,1,374703,0,25
355030887000200,1,131775,0,11
355030887000201,1,84836,0,4
355030887000202,1,245645,0,22
355030887000203,1,352400,0,28
355030887000204,1,217665,0,14
355030887000205,1,684899,0,61
355030887000206,1,335750,0,34
355030887000207,1,208218,0,8
355030887000208,1,146591,0,10
355030887000209,1,428869,0,32
355030887000210,1,199071,0,5
355030887000211,1,149885,0,6
355030887000212,1,358773,0,18
355030887000213,1,223260,0,16
355030887000214,1,368384,0,25
355030887000215,1,232970,0,15
355030887000216,1,549819,0,49
355030887000217,1,X,X,0
355030887000218,1,151779,0,9
355030887000219,1,770164,0,131
355030887000220,1,155371,0,4
355030887000221,1,168023,0,1
355030887000222,1,178731,0,8
355030887000223,1,94351,0,1
355030887000224,1,63941,0,0
355030887000225,1,373803,800,49
355030887000226,1,431253,0,8
355030887000227,1,199861,0,3
355030887000228,1,105360,0,4
355030887000230,1,22206,0,0
355030887000231,1,78379,0,2
355030887000232,1,11196,0,0
355030887000233,1,323296,0,24
355030888000001,1,469880,0,67
355030888000002,1,13487292,0,335
355030888000003,1,1113323,0,136
355030888000004,1,1978666,0,152
355030888000005,1,2427753,0,181
355030888000006,1,947307,0,152
355030888000007,1,1456453,0,181
355030888000008,1,1270392,0,132
355030888000009,1,1946630,0,172
355030888000010,1,2588730,0,257
355030888000011,1,1798436,0,156
355030888000012,1,3424878,0,255
355030888000013,1,1651335,0,190
355030888000014,1,656696,11838,88
355030888000015,1,219305,0,5
355030888000016,1,365320,0,9
355030888000017,1,282007,0,4
355030888000018,1,601681,16340,81
355030888000019,1,1397616,0,127
355030888000020,1,1120478,1300,136
355030888000021,1,770191,0,80
355030888000022,1,2584284,0,212
355030888000023,1,2400519,0,200
355030888000024,1,1735330,0,153
355030888000025,1,593180,2000,64
355030888000026,1,2081216,0,183
355030888000027,1,1022030,0,95
355030888000028,1,924520,0,125
355030888000029,1,1028637,600,143
355030888000030,1,856359,0,100
355030888000031,1,713941,0,83
355030888000032,1,1023021,0,85
355030888000033,1,1007758,0,97
355030888000034,1,220112,0,25
355030888000035,1,932480,0,68
355030888000036,1,1322321,0,151
355030888000037,1,1012324,0,100
355030888000038,1,739864,0,89
355030888000039,1,2551250,0,222
355030888000040,1,2872700,0,254
355030888000041,1,2780660,0,213
355030888000042,1,2963039,700,199
355030888000043,1,2931990,0,256
355030888000044,1,1526373,0,159
355030888000045,1,2348235,0,188
355030888000046,1,1147805,0,124
355030888000047,1,1574451,0,89
355030888000049,1,1914660,0,212
355030888000050,1,2700803,0,283
355030888000051,1,2542292,0,191
355030888000052,1,4352657,0,252
355030888000053,1,1577650,0,161
355030888000054,1,837882,0,125
355030888000055,1,1671714,0,236
355030888000056,1,3034835,0,366
355030888000057,1,2895630,0,165
355030888000058,1,1517450,0,117
355030888000059,1,1944281,0,185
355030888000060,1,2302670,0,177
355030888000064,1,1443456,0,163
355030888000065,1,320095,0,16
355030888000066,1,1197726,0,125
355030888000067,1,555922,0,64
355030888000068,1,166691,1800,6
355030888000069,1,2119432,0,130
355030888000070,1,0,0,0
355030888000071,1,554530,0,74
355030888000072,1,1431210,0,124
355030889000001,1,1470832,17510,179
355030889000002,1,280075,16290,27
355030889000003,1,260656,28030,6
355030889000004,1,233908,2160,4
355030889000005,1,406891,0,27
355030889000006,1,254418,33085,8
355030889000007,1,408866,0,17
355030889000008,1,311108,0,13
355030889000009,1,771473,0,100
355030889000010,1,312106,0,41
355030889000011,1,347007,0,27
355030889000012,1,599448,0,74
355030889000013,1,573916,0,61
355030889000014,1,446045,0,49
355030889000015,1,667252,0,85
355030889000016,1,579664,0,49
355030889000017,1,652447,0,74
355030889000018,1,237787,3700,23
355030889000019,1,486580,2680,43
355030889000020,1,98129,0,4
355030889000021,1,187027,0,9
355030889000022,1,220951,0,6
355030889000023,1,169960,0,7
355030889000024,1,305423,0,6
355030889000025,1,293279,0,13
355030889000026,1,417850,4650,11
355030889000027,1,246721,0,10
355030889000028,1,376714,0,24
355030889000029,1,400914,0,24
355030889000030,1,420801,6630,26
355030889000031,1,602407,7310,38
355030889000032,1,433398,0,38
355030889000033,1,640384,0,69
355030889000034,1,1010387,0,127
355030889000035,1,472297,0,58
355030889000036,1,1246276,0,124
355030889000037,1,808165,0,86
355030889000038,1,774593,0,69
355030889000039,1,607334,400,64
355030889000040,1,410476,0,39
355030889000041,1,418410,0,27
355030889000042,1,1045328,0,63
355030889000043,1,799342,0,112
355030889000044,1,1336392,0,129
355030889000045,1,1356647,0,117
355030889000046,1,197905,0,17
355030889000047,1,233444,3110,18
355030889000048,1,288161,0,29
355030889000049,1,363886,0,16
355030889000050,1,428187,0,32
355030889000051,1,462259,0,26
355030889000052,1,302163,0,11
355030889000053,1,240286,0,15
355030889000054,1,866185,0,124
355030889000055,1,1086943,0,168
355030889000056,1,816566,0,134
355030889000057,1,473161,800,37
355030889000058,1,1358546,2800,163
355030889000059,1,459977,0,68
355030889000060,1,203011,0,23
355030889000061,1,593242,0,77
355030889000062,1,588464,0,52
355030889000063,1,1003557,0,101
355030889000064,1,768795,0,78
355030889000065,1,674919,0,50
355030889000066,1,607788,0,67
355030889000067,1,480010,0,40
355030889000068,1,387039,0,23
355030889000069,1,916574,0,93
355030889000070,1,571839,0,60
355030889000071,1,566299,0,62
355030889000072,1,501159,0,58
355030889000073,1,472890,0,50
355030889000074,1,339412,0,30
355030889000075,1,372183,0,34
355030889000076,1,323296,0,34
355030889000077,1,409124,0,42
355030889000078,1,627010,0,58
355030889000079,1,687830,0,65
355030889000080,1,389257,0,26
355030889000081,1,244449,0,19
355030889000082,1,323508,0,31
355030889000083,1,461589,0,44
355030889000084,1,292185,6200,26
355030889000085,1,23653,0,1
355030889000086,1,490592,0,45
355030889000087,1,527438,4000,61
355030889000088,1,570242,0,57
355030889000089,1,451316,0,68
355030889000090,1,2605500,0,64
355030889000091,1,701804,0,89
355030889000092,1,965518,0,97
355030889000093,1,669981,0,81
355030889000094,1,878884,0,92
355030889000095,1,618794,0,49
355030889000096,1,343668,0,28
355030889000097,1,309540,0,29
355030889000098,1,699309,0,82
355030889000099,1,534130,0,60
355030889000100,1,431548,750,42
355030889000101,1,451248,0,39
355030889000102,1,439843,0,43
355030889000103,1,531757,0,59
355030889000104,1,685536,0,80
355030889000105,1,476030,0,41
355030889000106,1,408218,600,41
355030889000107,1,360425,0,42
355030889000108,1,762523,0,84
355030889000109,1,595017,0,56
355030889000110,1,482590,0,52
355030889000111,1,481795,0,34
355030889000112,1,X,X,0
355030889000114,1,325175,0,8
355030889000115,1,321485,0,9
355030889000116,1,540249,0,14
355030889000117,1,28160,0,0
355030889000118,1,350808,0,21
355030889000119,1,410598,0,37
355030889000120,1,188830,0,19
355030889000121,1,429540,0,56
355030889000122,1,425776,0,44
355030889000123,1,582268,0,62
355030889000124,1,637277,0,69
355030889000125,1,521681,9560,73
355030889000126,1,792369,0,92
355030889000127,1,632720,0,57
355030889000128,1,530385,0,59
355030889000129,1,394886,0,44
355030889000130,1,502015,0,53
355030889000131,1,443442,0,69
355030889000132,1,627427,0,73
355030889000133,1,450697,0,40
355030889000134,1,336080,0,34
355030889000135,1,563499,0,51
355030889000136,1,465414,0,35
355030889000137,1,413317,0,43
355030889000138,1,379540,0,34
355030889000139,1,571174,2400,54
355030889000140,1,661449,0,66
355030889000141,1,663110,0,71
355030889000142,1,1112559,0,88
355030889000143,1,378570,0,33
355030889000144,1,551409,0,54
355030889000145,1,579091,0,66
355030889000146,1,435144,0,51
355030889000147,1,437959,5000,40
355030889000148,1,474000,0,62
355030889000149,1,207635,0,22
355030889000150,1,514301,0,55
355030889000151,1,345890,0,28
355030889000152,1,350613,0,39
355030889000153,1,294647,0,27
355030889000154,1,304697,0,35
355030889000155,1,534060,0,58
355030889000156,1,587171,0,48
355030889000157,1,1181503,0,167
355030889000158,1,294601,0,3
355030889000159,1,465856,0,14
355030889000160,1,403643,0,15
355030889000161,1,394955,1000,46
355030889000162,1,498335,0,56
355030889000163,1,414119,0,43
355030889000164,1,493902,0,50
355030889000165,1,402700,0,54
355030889000166,1,1476289,0,219
355030889000167,1,883673,0,130
355030889000168,1,889169,0,133
355030889000169,1,206043,0,7
355030889000170,1,293212,0,8
355030889000171,1,1136271,0,109
355030889000172,1,556375,0,59
355030889000173,1,354207,31636,8
355030889000174,1,232908,0,7
355030889000175,1,280574,124451,8
355030889000176,1,438427,1300,12
355030889000177,1,58870,0,3
355030889000178,1,104204,0,1
355030889000179,1,X,X,0
355030890000001,1,1206405,0,211
355030890000002,1,25000,0,5
355030890000003,1,2316419,0,285
355030890000004,1,1859370,0,187
355030890000005,1,3006220,6500,306
355030890000006,1,1406338,0,178
355030890000007,1,1315200,0,118
355030890000008,1,1623451,0,178
355030890000009,1,1663135,0,136
355030890000010,1,2839285,0,377
355030890000011,1,2051550,0,240
355030890000012,1,2714847,4338,136
355030890000013,1,3109818,0,211
